,score,cluster,review
67357,2.0,1,"옛 추억을 생각하며 오랜만에 들렸는데 실망.ㅠㅠ
쫄면 면이 우동면처럼 굵어서 씹기 불편...
면도 마니 덜 삶아진 느낌.
비빔만두를 시켰는데  옛추억에는 야채비빔이랑 싸먹었는데 또 쫄면이 있어서 당황...
내 추억과 달라서 실망했음.
추억 찾아 재방문 의사 없음"
67362,2.0,1,고기 식감이 나에겐 약간 질겼다.
67366,2.0,1,"가격도 적당하도 좋아요
지금까지 5번정도와봣어요"
67369,2.0,1,그냥 짠맛나고ㅠㅠ 그냥 그랬어요... 별점5점줘야 사이다줍니다....동네  칼국수가 더 맛나여...ㅎ..
67370,2.0,1,패티가 덜익게 나와서 개인기호에 안맞음 솔직히 five guys 나 인앤아웃 등 미국 기본적인 버거에도 못미침. 게다가 연기가 음식점 안에 가득함. 물은 먹지말라는 통에 담겨있음. 인테리어만 스모키한게 아니라 전체가 스모키하고 정작 햄버거는 스모키하지 못함
67372,2.0,1,영화에 나온 맛집이라해서 갔더니 역시 사람들로 그득하더라구요 하지만 지극히 개인적인생각입니다만 비빔국수 면은 쫄면과 국수의중간 쫄깃함은 좋았으나 한입넣는순간 msg냄새와 맛이확올라와서...아닐수도있고 저는 미원맛이 너무나더라구요...
67373,2.0,1,"맛있고 유명하다고 해서 가봤네요
그냥 냉면집 특이사항 없었어요"
67376,2.0,1,"게장 맛이 내 입맛엔 아니고
심지어 크기도 중간크기였어요
밑반찬들도 soso하고
간장1 양념1 먹었는데
가격은 6만15백원으로
어지간한 뷔폐 가격이었는데
비교할 가치조차없다고 봄"
67377,2.0,1,안에서 먹을 만한 데가 없어요. 프렌차이즈 들어온 식당도 맛이 많이 떨어져요
67384,2.0,1,"예전에 비해 너무 맛이없어졌음.
동태전은 해놓은지 오래된것을 데워왔는지 말라비틀어졌고 동태탕은 쓸게를 터트린것을 제대로 제거를 안하고 요리를해서 국물이 씁쓸했음.다시는 안갈듯"
67385,2.0,1,"깔끔은 하나 음식의 맛은 그냥 그렇습니다.
근처면 사랑채를 가는게 나을듯 합니다.
굳이 또 가진 않을듯..."
67386,2.0,1,"이전 사장님이 계셨을 때보다는 조금 아쉽지만
다시 맛이 좋아진듯합니다
방문했던 날은 어묵볶음이 조금 강화된 듯한 맛..."
67392,2.0,1,"만둣국이 9천원ㆍㆍ ㆍ
돈 있으면 먹어도 될듯ㆍ"
67397,2.0,1,맛이 초심을 잃은지는 이미 오래됐죠.
67402,2.0,1,"내가 본 메뉴판의 사케가격이 혼동되어 예상치않은 금액이 지출됨
혼술 3만원정도 생각했다가 60500원 지출
검색해보니 다른 블로거가 올려논 메뉴판의 가격은 명확한데 내게 준 메뉴판과는 확연히 다름
잘못본 나도 문제지만 부러 그런것같아 마음이 좋지 않았음
모듬꼬치퀄러티는 중,양은 하중
사케키핑은 가능하다고 함"
67404,2.0,1,육대장 보다 못한듯
67405,2.0,1,"한번쯤 흑우가 되어 킹크랩을 먹을만하다
두번은 아니다"
67407,2.0,1,"주문을 정확하게 듣지않고 가격이 비싼걸 내놓고
그럼 다른 걸로 가져온다고  하는데 고압적인 자세가
불편한집"
67410,2.0,1,부페인데 먹고나서 특별히 기억에 남는 음식이 없네요.  다신 안 갈 것 같아요.
67415,2.0,1,음 하남돼지집정도 되는 급이네요. 유명한 맛집정도는 아닌듯
67416,2.0,1,탕수육이 맛있고 닭국수는 닭이랑국수가 안어울림
67417,2.0,1,주방장이 바뀐듯...맛이 변한듯
67422,2.0,1,"분명 메뉴에 방문 시간까지 예약하고 감.
- 음식 나오는 데에 30~40분
- 물 나오는 데에 10분
- 4명 예약했는데 3명 세팅되어 있길래, 1명분 더 세팅해달라하니 음식 나오고나서도 세팅을 안해줌
- 반찬 하나 리필해달라하면 그릇 가져가서 안갖고옴
- 10분 뒤, 아까 반찬 어쨌냐하면 그제사 새걸 꺼내줌
- 반찬을 너무 적게 담아주다보니, 위에 저 짓을 먹는 내내 계속 해야함

서비스는 별 하나도 아까운데, 맛이 기가 막힘"
67423,2.0,1,내생각하고는 좀거리가있는것같아  개인적으로는 자주가고싶곳은아님
67446,2.0,1,돌이 너무 씹힙니다
67447,2.0,1,개인적으로는 ㆍ...
67450,2.0,1,강남점이 더 맛남
67452,2.0,1,2000원 더 주고 네네치킨 비비큐 먹는게 남
67456,2.0,1,비빔냉면 넘 매워요
67466,2.0,1,처음 먹어보는사람이 이맛이 진주냉면의 전부일거다 생각하면 오산이다
67470,2.0,1,홀리씻!! 시카고피자 원래느끼해요??ㅠㅠㅠ핫소스 절여서먹었어요...나 피자들진짜 좋아하는데 시카고피자 처음먹어봤는데 너무느끼했효ㅠ
67472,2.0,1,국수고 고기도 사실 닭인데... 그러기엔 한그릇 만원.... 너무 비싸요 ㅜㅜ 비싸도 맛있으니 먹으러가것다 정도는 아니고.... 차라리 양을 줄이고 가격을 줄이면 좋을듯한 개인적인 생각이네여
67473,2.0,1,"탕이진득하지가않아요,"
67477,2.0,1,내장 비릿내가 많이납니다
67478,2.0,1,"19900원 무한먹었는데요 간장 양념 전부 다 게살 단맛은 느껴지지 않아요. 게장 특유에 달큰한맛과 감칠맛이 없어요. 양념게장은 양념이 숙성이 안되었는지 고춧가루맛이 많이 나더라구요. 간장게장만 리필했는데 리필된 게는 살이 흐물흐물 합니다 첫접시랑 많이 달라요. 기대하고 갔었는데 재방문은 안할것 같습니다.
아 리필요청할때 후하게 막 퍼주시더라구요. 그점은 좋았습니다. 그런데 맛이 별로라...."
67479,2.0,1,냉동해물탕을 좋아하시면 가시길 추천
67482,2.0,1,"맛이 없어요.
내가 우겨서 갔는데, 일행들한테 욕 만 잔뜩 얻어먹고 왔습니다."
67484,2.0,1,돼지갈비+미국소고기 파는 집입니다. 위치상 사람만나면 안되는 커플외엔 비추합니다.
67486,2.0,1,"청결하지 못 함.
큰 유리잔에 얼룩이ㅠ
냅킨담아주는 철재케이스에 녹이쓸어있고 ㅠ
여러가지 버섯을 맛볼수는 있으나
음식의 맛은 So.  So.

한번 방문으로 족함

나올때 배는 부름. ㅋㅋ
황당함"
67491,2.0,1,"2만원짜리 스페셜초밥을 먹었는데 가격대비 맛과 품질이 썩 뛰어나진 않음
초밥이 크기는 엄청커서 성인 남성도 한입 가득 차는 수준임
밥은 질고 뭉쳐있어 초맛이 제대로 배지 않은듯함
회맛은 괜찮은 편이라 그맛에 먹었으나
초생강도 없어 단무지로만 입을 씻는것도 고역이었음

추가로 소바를 시켰는데,  소바는 마트에서 사서 집에서 해먹는것보다도 맛없고 나오는것도 무지오래 걸려서 초밥을 다먹고도 약 5분쯤 후에 나옴

개인적으로 영통에 볼일이 있어서 갔다가 우연히 들어간 집인데 지역주민들에게도 권해주고싶지 않으며 나중에라도 일부러 찾아가서 먹고싶은 마음은 전혀 없음"
67492,2.0,1,유명해서 유명한집
67505,2.0,1,국물은 괜찮은데 고기에서 누린내가 심하다
67507,2.0,1,웰빙식으로 한번 들려보세요!
67508,2.0,1,내입에는 별루
67509,2.0,1,조개 해감도 안돼고 ㅡㅡ
67510,2.0,1,7호정도 되는 닭이 장작에 구워져서 3배이상 가격이 뛰는 신기함 전체적으로 그냥그런데 사람은 많음 차라리 길바닥 전기구이 3마리 만원짜리가 가성비가 좋음
67515,2.0,1,"통닭골목 첫시도한곳

총합은 실망

튀김이 너무나 딱딱하고
맛은 평범~기대이하
가성비는 좋다 반반이면 성인남성 2인분
마늘과 닭똥집을 넣어주지만 애매함

소스는 겨자+머스타드 / 양념
없으면 다먹기 힘들다"
67519,2.0,1,"특이한 걸 좋아하는 분들만, 호불호 갈림"
67532,2.0,1,....맛집이란....
67537,2.0,1,바싸기만. 왜 조개 구이 먹는지  이해가 안됨.
67539,2.0,1,본연의 집중 하였으면 좋겠습니다. 큐브 스테이크등 퓨전 메뉴가 부각 되는듯 해요
67545,2.0,1,유명한 곳이지만 저는 크게 맛있는지는 잘모르겠는데 나름 먹을만해요
67552,2.0,1,평범한 중국식당입니다.
67553,2.0,1,고기가 입에서 녹아요 엄청맛있어요 근데 양 실홥니까 가격은 너무비싼데;; 이거 먹고도 2차를 가야했습니다!
67554,2.0,1,"고기맛 괜찮고 국수랑 부추무침이랑 된장찌개 맛있음. 서비스 주관적으로 나쁘지 않았고 전체적으로 평타였는데 문제는 남자화장실에 손씻는 세면대가 없다는거... 다른 리뷰에 아무도 언급하지 않았다는 게 놀라울 정도임. 부추 상추 마늘 등등 셀프바에서 다 같은 집게 써서 야채 퍼오는데 화장실 다녀온 남자들이 손도 안 씻고 만진 집게를 공유하는 거임. 심각함 진짜. 화장실 다녀와서 바지에 쓱쓱 닦고 나오는 남자들 보고 밥 먹는데 집게 쓸 때마다 찝찝해서 미칠 지경임. 왜 남자 이야기만 하냐면 여자 화장실엔 세면대랑 비누랑 다 있어서 그럼. 차라리 둘다 없으면 내가 아 여긴 원래 이렇구나 위생 으;;; 하고 이해하겠는데 것도 아님. 태어나서 구글 음식점 리뷰 첨 쓰는 것 같은데 너무 충격이라 남길 수밖에 없었음;;
남자 화장실 세면대만 아니면 5점만점도 차고넘치는 가게임 그러니까 제발 개선해주길....."
67560,2.0,1,맛이 그때그때 달라요
67564,2.0,1,지하 푸드코트에서 식사했는데... 우동은 가격대비 좋습니다. 다만 그외 식사류들이 밥을 잘못 지은건지... 어차피 찰진 밥같은건 바라지도 않지만 밥이 설익은건지... 딱딱하고 너무 건조해서 씹기도 싫더군요... 나오는 음식 대충 잘 먹는 편인데 이건 진짜 도저히 못먹겠어서 다 남겼습니다.
67571,2.0,1,"맛있게 잘먹었 습니다  아쉬운 것은 후식이 없이 장어구이안 먹으려니 마지막 이 아쉬운 집이네요
장어 구이  와 민물 매운탕  입니다
장어가 많이 비싼데 후식으로 민물 매운탕을 시켜야 됨은 너무 무리 인것 같습니다
좀 그것이 ~아쉽네요"
67575,2.0,1,분위기는 괜찮았음. 오늘 냉면은 예전만 못했음. 비빔에선 잡내가 입안을 비리게 만들었고 물냉은 그냥 면발에 냉수 부어 내온듯한 맛이었습니다.
67580,2.0,1,"내부인테리어는 시원하게 그리고 자연과 함께하는 느낌입니다....솔직히 내부만보면 별 다섯게 드리고 싶은데 일단 카페라는점에서...오픈했을때 가보고 안갔으니 바뀌었으면 좋겠지만...음료 빵은 사진에 나온거말고도 몇기지 더사서 가져갔지만...뭘먹어도 좀 많이 아쉬웠습니다
다시 갈의사가 없지는 않으니 별두개라고 생각하지만 전과 동일하다면 다음방문이 마지막이겠네요 다음을 기대해봅니다"
67581,2.0,1,이상무 ㅈ
67582,2.0,1,여기 여러번 가봐서 오랜만에 갔는데 사장님은 아닌거같은데...엄청 퉁명스랍네요.. 화장실도 변기가 너무 지저분해서 놀랐어요...
67584,2.0,1,"지극히 주관적인 것임을 미리 밝히는 바입니다.
사실 저는 새콤한 맛을 선호하지 않습니다. 그래서 물냉면의 경우도 그냥 먹거나 겨자정도만 첨가해서 먹습니다.
초계국수란 말 그대로 닭을 식초에 양념 하였고 이집은 직접 담근 매실청으로 숙성한다고 하네요. 그래서 닭 자체에도 간이 돼 있습니다.
근데 닭가슴살이라 그런지 너무 뻑뻑하고 닭특유의 냄새가 많이 났습니다. 그리고 닭자체에 새콤한 맛이 오히려 저에게는 너무 힘들었어요.
닭고명이외에, 배추,무,오이등이 고명인데 계란이 없어 개인적으로 아쉬웠어요.
육수맛은 솔직히 이집만의 특별한 맛이라고 생각하긴 힘들었습니다.
새콤한 맛을 좋아하는 분들에겐 맛있을 수 있으나 저에게는 미사리 밀빛국수 처럼  불호인 음식을 확인하였습니다.
주먹밥은 4개 6000원인데 가성비가 많이 떨어졌습니다."
67588,2.0,1,"탕맛은 괜찮지만 탕 속의 고기는 너무 풀어져 흐물흐물.
명성에 걸맞지않아 나쉽다"
67596,2.0,1,"가끔씩 찾는 곳이다만
오리고기 후 해장국은 맛이 옛맛이 아니었다.
선지의 신선도? 전체적으로 갱물이 돌았다.이
혹 주방장이 바뀌었는지?"
67597,2.0,1,"국수한그릇.6천원.
국수량도 적음."
67599,2.0,1,처으멘 조와쓰나 추가 고기가질겨서 실망 당골잇대
67600,2.0,1,"지금 먹으면서 솔직 후기 남겨요
서울에서 왔는데 개인적인 입맛은 아닌듯  느끼한맛이 있다 아니 느끼하다
일단 양은 가격대비 많이 준다 그러나 국산은 아니라는거...
결론은 보통이다
마지막으로 주차공간4대 전부입니다
주인장말 앞에 주차할곳 없으면 자가주차 하셔야 합니다 음 물어본 손님 다시는 돌아오지 않음
오늘 간다면 절대 생각나지 않을듯"
67602,2.0,1,곱창에 곱이 없다는.. 양도 야채가 대부분임..비추
67604,2.0,1,양도 적었고 먹는데 체할 정도로 면이 너무 퍼져서 나왔음
67608,2.0,1,"남양주에 있는 보리밥한상 시골밥상이에요. 1인분 18000원에 보리밥과 반찬 한상나와요. 게장 새우장 불고기 반찬.
다들 별점을 박하게 주시는데ㅎㅎ 돈값은 못하지만 깔끔해서 여행지겸 한번 들려서 먹어보는거 라면 나쁘지는 않아요."
67609,2.0,1,"면발이 업소용 기성품
국물은 너무 걸쭉하다.시원한 맛이 안난다."
67613,2.0,1,손칼국수 아님! 공장납품임 사골국물이 맑은물 이게무슨 사골칼국수인지 참 어이가 없습니다.지저분한 칼국수 입니다..!
67615,2.0,1,칼국수 다 먹고 계란 푼 죽 먹을 수 있는데 1500원 추가로 받습니다. 심지어 계란 까고 죽 젓는 것도 셀프인데 죽값 받는 곳은 처음이네요. 그리고 음식이 대체로 짭니다. 두 번은 안 갈 곳.
67619,2.0,1,"기대를 너무 하고 가서인지 몰라도 치킨을 너무 오래 튀겨서 딱딱하고 입에 맞지 않았어요. 맛도 별 다른게
없어서 전 추천하고 싶지 않네요"
67621,2.0,1,변했다... 기름도 많이 먹었고 장어는 비려서 바로 뱉었다.
67630,2.0,1,맛에 비해 비싸다. 식사하는데 카운터에서 손톱 자른다....
67631,2.0,1,명성에 비해 아쉬운 맛이었음을 어필하기위해 3개주려다 2개로 강등. 여기는 떡갈비맛집보다는 갈비탕맛집이어따.. 어디가 참트루맛집인가요 제발 알려주세요ㅠㅠ
67632,2.0,1,"초밥쥐시는분 기침내내하시건건 그럴수고 있다 치더라고
같이 쥐시는분 , 화장실  칸 들어가셨다가 한손만 물로 슥 하고 주방 들어가셔서 초밥 쥐시더군요.

입맛떨어져서 나왔습니다.  셰프님 위생좀 신경써주세요.

별개로 초밥은 먹을만 했습니다."
67635,2.0,1,두명이 가서 칼국수와 콩국수를 시켰다. 주문을 받아갔다가 다시 오더니 바빠서 각각 못 해준다면서 하나로 통일해야 한다고 해서 칼국수로 통일. 특별한 이유도 아니고 지들 바빠서 못해줄거면 차라리 2인분 이상 메뉴라고 써놓던가.. 코로나라 손님이 많지 않아 바빠 보이지도 않는데 이게 무슨~~. 칼국수 먹을거였다면 근처 더 맛 좋은 다른 칼국수 집으로 갔을것이다. 맛도 고만고만한데 서비스도 그닥 맘에 들지 않음.
67640,2.0,1,밴댕이 새우젖 추천합니다.
